SizeID,ShapeID,DimDepth,DimDepthImperial,DimWidth,DimWidthImperial,DimWeight,DimWeightImperial,DimWeightMetric,DimThickness,DimThicknessImperial,DimGage,DimGageImperial,DimDiameter,DimDiameterImperial,DimComment,SizeUnits,BaseWeight,UnitWeight,XSectionalArea,Depth,FlangeWidth,FlangeThickness,WebThickness,KDistance,AdjustedK,UsualGage,SecondaryGage,AxisXXS,InsideDiameter,OutsideDiameter,WallThickness,CalcRevaluation,RevaluationLength1,RevaluationLength2,RevaluationLength3,RevaluationPrice1,RevaluationPrice2,RevaluationPrice3,ChargeLength,CalcScrap,ScrapWidth,ScrapLength,ScrapPrice,Kerf,KerfRipCut,KerfCrossCut,KerfInternalCut,TrimLeadingWidth,TrimLeadingLength,TrimTrailingWidth,TrimTrailingLength,ClampAllowanceFromPart,ValidCombiningScrapPercentage,FirstCutCost,FirstCutCharge,AdditionalCutCost,AdditionalCutCharge,DimensionSizesImperial,DimensionSizesImperial_Reverse,DimensionSizesImperial_EDI,Dim1Imperial,Dim1SortValue,Dim2Imperial,Dim2SortValue,Dim3Imperial,Dim3SortValue,Dim4Imperial,Dim4SortValue,Dim5Imperial,Dim5SortValue,Dim6Imperial,Dim6SortValue,SortOrder,SortOrder_Reverse,ProNestDesignation,SigmaNestDesignation,ERPDesignation
5173,200,,,,,,,,57.1501143002286,57.1501143002286,,,,,,Imperial,,0.0,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2 1/4 x ,,2-1/4X,36,57.150114,,,,,,,,,,,5120.0,,,,
5174,200,,,,,,,,63.500127000254,63.500127000254,,,,,,Imperial,,0.0,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2 1/2 x ,,2-1/2X,40,63.500127,,,,,,,,,,,5248.0,,,,
5183,33,,,,,,,,,,,,19.0500381000762,19.0500381000762,,Imperial,,2842.3874474315803,967.743870971613,,,,,,,,,,,,,%,24384.0487680975,0.0,0.0,25.0,0.0,0.0,0.0,,,2436.81737363475,,3.1750063500127,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3/4,,3/4,19.050038,,,,,,,,,,,,,,C,,
5184,187,25.4000508001016,25.4000508001016,,,,,,,,,,12.7000254000508,12.7000254000508,,Imperial,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/2 x 0'-1,,1/2X1,8,12.700025,16,25.400051,,,,,,,,,-512.0,,,,
5186,187,47.6250952501905,47.6250952501905,,,,,,,,,,25.4000508001016,25.4000508001016,,Imperial,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 x 0'-1 7/8,,1X1-7/8,16,25.400051,30,47.625095,,,,,,,,,81064.0,,,,
5188,8,,,,,,,,,,,,20.6375412750826,20.6375412750826,,Imperial,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/16,,13/16,20.637541,,,,,,,,,,,,,,,,
5194,69,,,,,,,,,,,,50.8001016002032,50.8001016002032,,Imperial,,1016.0469088,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,,2,50.800102,,,,,,,,,,,,,,,,
5197,185,38.1000762001524,38.1000762001524,38.1000762001524,38.1000762001524,,,,3.04800609601219,3.04800609601219,,,,,,Imperial,,3348.3621762937464,393.54917419512253,,,,,,,,,,,,3.048006096012192,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.2161544323087,,3.1750063500127,,,,,0.0,,355.6007112014224,1.0,0.0,0.0,0.0,0.0,0.0,1 1/2 x 1 1/2 x 0.12,,1-1/2X1-1/2X.120,1.5,38.100076,1.5,38.100076,0.12,3.0480061,,,,,,,288.0,,,,A
5201,163,76.2001524003048,76.2001524003048,76.2001524003048,76.2001524003048,,,,12.7000254000508,12.7000254000508,,,,,,Imperial,,4806.759924190577,1787.1003483942452,,,,,,,,,,,,,%,24384.0487680975,0.0,0.0,1.0,0.0,0.0,0.0,,,1827.21615443231,,3.1750063500127,,,,,0.0,,457.2009144018288,1.0,0.0,0.0,0.0,0.0,0.0,3 x 3 x 1/2,,3X3X1/2,3,76.200152,3,76.200152,8.0,12.700025,,,,,,,2708.0,,,,D
5205,8,,,,,,,,,,,,6.3500127000254,6.3500127000254,,Imperial,,3.039068879,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/4,,1/4,6.3500127,,,,,,,,,,,,,,,,
5206,69,,,,,,,,,,,,6.3500127000254,6.3500127000254,,Imperial,,3.356583538,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/4,,1/4,6.3500127,,,,,,,,,,,,,,,,
5212,187,19.0500381000762,19.0500381000762,,,,,,,,,,28.5750571501143,28.5750571501143,,Imperial,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 1/8 x 0'-0 3/4,,1-1/8X3/4,18,28.575057,12,19.050038,,,,,,,,,105024.0,,,,
5217,78,38.1000762001524,38.1000762001524,,,,,,,,,,9.5250190500381,9.5250190500381,,Imperial,,0.0,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3/8 x 0'-1 1/2,,3/8X1-1/2,6,9.5250191,24,38.100076,,,,,,,,,-1920.0,,,,
5227,187,44.4500889001778,44.4500889001778,,,,,,,,,,25.4000508001016,25.4000508001016,,Imperial,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 x 0'-1 3/4,,1X1-3/4,16,25.400051,28,44.450089,,,,,,,,,80936.0,,,,
5228,187,133.350266700533,133.350266700533,,,,,,,,,,19.0500381000762,19.0500381000762,,Imperial,,355.16282571,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3/4 x 0'-5 1/4,,3/4X5-1/4,12,19.050038,84,133.35027,,,,,,,,,46144.0,,,,
5230,78,25.4000508001016,25.4000508001016,,,,,,,,,,9.5250190500381,9.5250190500381,,Imperial,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/8 x 0'-1,,3/8X1,6,9.5250191,16,25.400051,,,,,,,,,-2304.0,,,,
5232,187,31.750063500127,31.750063500127,,,,,,,,,,15.8750317500635,15.8750317500635,,Imperial,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/8 x 0'-1 1/4,,5/8X1-1/4,10,15.875032,20,31.750064,,,,,,,,,12032.0,,,,
5240,169,,,12.7000254000508,12.7000254000508,,,,3.1750063500127,3.1750063500127,,,,,,Imperial,,104.17126770691657,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,0.0,0.0,0.0,0.0,0.0,1/8 x 1/2,,1/8X1/2,2,3.1750064,8,12.700025,,,,,,,,,0.0,,,,
5241,169,,,15.8750317500635,15.8750317500635,,,,3.1750063500127,3.1750063500127,,,,,,Imperial,,136.9108089862332,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,0.0,0.0,0.0,0.0,0.0,1/8 x 5/8,,1/8X5/8,2,3.1750064,10,15.875032,,,,,,,,,128.0,,,,
5242,169,,,19.0500381000762,19.0500381000762,,,,3.1750063500127,3.1750063500127,,,,,,Imperial,,163.69770639658316,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,0.0,0.0,0.0,0.0,0.0,1/8 x 3/4,,1/8X3/4,2,3.1750064,12,19.050038,,,,,,,,,1152.0,,,,
5243,169,,,25.4000508001016,25.4000508001016,,,,3.1750063500127,3.1750063500127,,,,,,Imperial,,223.22414508624976,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,1/8 x 1,,1/8X1,2,3.1750064,16,25.400051,,,,,,,,,2176.0,,,,
5244,169,,,31.750063500127,31.750063500127,,,,3.1750063500127,3.1750063500127,,,,,,Imperial,,282.7505837759164,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,0.0,0.0,0.0,0.0,0.0,1/8 x 1 1/4,,1/8X1-1/4,2,3.1750064,20,31.750064,,,,,,,,,3200.0,,,,
5245,169,,,38.1000762001524,38.1000762001524,,,,3.1750063500127,3.1750063500127,,,,,,Imperial,,342.27702246558295,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,1/8 x 1 1/2,,1/8X1-1/2,2,3.1750064,24,38.100076,,,,,,,,,4224.0,,,,
5246,169,,,44.4500889001778,44.4500889001778,,,,3.1750063500127,3.1750063500127,,,,,,Imperial,,386.92185148283295,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,1/8 x 1 3/4,,1/8X1-3/4,2,3.1750064,28,44.450089,,,,,,,,,5248.0,,,,
5247,169,,,50.8001016002032,50.8001016002032,,,,3.1750063500127,3.1750063500127,,,,,,Imperial,,446.4482901724995,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,1.0,0.0,0.0,0.0,0.0,0.0,1/8 x 2,,1/8X2,2,3.1750064,32,50.800102,,,,,,,,,6272.0,,,,
5248,169,,,63.500127000254,63.500127000254,,,,3.1750063500127,3.1750063500127,,,,,,Imperial,,565.5011675518329,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,1/8 x 2 1/2,,1/8X2-1/2,2,3.1750064,40,63.500127,,,,,,,,,7296.0,,,,
5249,169,,,76.2001524003048,76.2001524003048,,,,3.1750063500127,3.1750063500127,,,,,,Imperial,,669.6724352587493,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,1/8 x 3,,1/8X3,2,3.1750064,48,76.200152,,,,,,,,,8320.0,,,,
5250,169,,,95.250190500381,95.250190500381,,,,3.1750063500127,3.1750063500127,,,,,,Imperial,,788.7253126380825,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,1/8 x 3 3/4,,1/8X3-3/4,2,3.1750064,60,95.250191,,,,,,,,,9344.0,,,,
5251,169,,,101.600203200406,101.600203200406,,,,3.1750063500127,3.1750063500127,,,,,,Imperial,,878.0149706725824,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,1/8 x 4,,1/8X4,2,3.1750064,64,101.6002,,,,,,,,,10368.0,,,,
5252,169,,,127.000254000508,127.000254000508,,,,3.1750063500127,3.1750063500127,,,,,,Imperial,,1984.165017623312,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,1/8 x 5,,1/8X5,2,3.1750064,80,127.00025,,,,,,,,,11392.0,,,,
5253,169,,,152.40030480061,152.40030480061,,,,3.1750063500127,3.1750063500127,,,,,,Imperial,,1364.0483425737102,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,1/8 x 6,,1/8X6,2,3.1750064,96,152.4003,,,,,,,,,11520.0,,,,
5254,169,,,19.0500381000762,19.0500381000762,,,,4.76250952501905,4.76250952501905,,,,,,Imperial,,252.98736443108308,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,3/16 x 3/4,,3/16X3/4,3,4.7625095,12,19.050038,,,,,,,,,13440.0,,,,
5255,169,,,25.4000508001016,25.4000508001016,,,,4.76250952501905,4.76250952501905,,,,,,Imperial,,327.3954127931664,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,3/16 x 1,,3/16X1,3,4.7625095,16,25.400051,,,,,,,,,14464.0,,,,
5256,169,,,31.750063500127,31.750063500127,,,,4.76250952501905,4.76250952501905,,,,,,Imperial,,416.68507082766627,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,3/16 x 1 1/4,,3/16X1-1/4,3,4.7625095,20,31.750064,,,,,,,,,15488.0,,,,
5257,169,,,38.1000762001524,38.1000762001524,,,,4.76250952501905,4.76250952501905,,,,,,Imperial,,491.09311918974953,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,3/16 x 1 1/2,,3/16X1-1/2,3,4.7625095,24,38.100076,,,,,,,,,16512.0,,,,
5258,169,,,50.8001016002032,50.8001016002032,,,,4.76250952501905,4.76250952501905,,,,,,Imperial,,654.7908255863327,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,3/16 x 2,,3/16X2,3,4.7625095,32,50.800102,,,,,,,,,16640.0,,,,
5259,169,,,76.2001524003048,76.2001524003048,,,,4.76250952501905,4.76250952501905,,,,,,Imperial,,982.1862383794991,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,3/16 x 3,,3/16X3,3,4.7625095,48,76.200152,,,,,,,,,18560.0,,,,
5260,169,,,101.600203200406,101.600203200406,,,,4.76250952501905,4.76250952501905,,,,,,Imperial,,1309.5816511726653,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,3/16 x 4,,3/16X4,3,4.7625095,64,101.6002,,,,,,,,,19584.0,,,,
5261,169,,,152.40030480061,152.40030480061,,,,4.76250952501905,4.76250952501905,,,,,,Imperial,,1984.165017623312,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,3/16 x 6,,3/16X6,3,4.7625095,96,152.4003,,,,,,,,,20608.0,,,,
5262,169,,,12.7000254000508,12.7000254000508,,,,6.3500127000254,6.3500127000254,,,,,,Imperial,,223.22414508624976,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,1/4 x 1/2,,1/4X1/2,4,6.3500127,8,12.700025,,,,,,,,,20736.0,,,,
5263,169,,,19.0500381000762,19.0500381000762,,,,6.3500127000254,6.3500127000254,,,,,,Imperial,,327.3954127931664,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,1/4 x 3/4,,1/4X3/4,4,6.3500127,12,19.050038,,,,,,,,,22656.0,,,,
5264,169,,,25.4000508001016,25.4000508001016,,,,6.3500127000254,6.3500127000254,,,,,,Imperial,,431.5666805000829,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,3.1750063500127,,,,,0.0,,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1/4 x 1,,1/4X1,4,6.3500127,16,25.400051,,,,,,,,,23680.0,,,,
5265,169,,,31.750063500127,31.750063500127,,,,6.3500127000254,6.3500127000254,,,,,,Imperial,,550.6195578794161,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,1/4 x 1 1/4,,1/4X1-1/4,4,6.3500127,20,31.750064,,,,,,,,,24704.0,,,,
5266,169,,,38.1000762001524,38.1000762001524,,,,6.3500127000254,6.3500127000254,,,,,,Imperial,,654.7908255863327,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.2161544323087,,0.0,,,,,0.0,,457.2009144018288,1.0,5.0,0.0,0.0,0.0,0.0,1/4 x 1 1/2,,1/4X1-1/2,4,6.3500127,24,38.100076,,,,,,,,,25728.0,,,,
5267,169,,,44.4500889001778,44.4500889001778,,,,6.3500127000254,6.3500127000254,,,,,,Imperial,,758.9620932932493,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,1/4 x 1 3/4,,1/4X1-3/4,4,6.3500127,28,44.450089,,,,,,,,,26752.0,,,,
5268,169,,,50.8001016002032,50.8001016002032,,,,6.3500127000254,6.3500127000254,,,,,,Imperial,,878.0149706725824,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,1.0,5.0,0.0,0.0,0.0,0.0,1/4 x 2,,1/4X2,4,6.3500127,32,50.800102,,,,,,,,,26880.0,,,,
5269,169,,,63.500127000254,63.500127000254,,,,6.3500127000254,6.3500127000254,,,,,,Imperial,,1086.3575060864157,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,1.0,5.0,0.0,0.0,0.0,0.0,1/4 x 2 1/2,,1/4X2-1/2,4,6.3500127,40,63.500127,,,,,,,,,28800.0,,,,
5270,169,,,76.2001524003048,76.2001524003048,,,,6.3500127000254,6.3500127000254,,,,,,Imperial,,1309.5816511726653,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,1/4 x 3,,1/4X3,4,6.3500127,48,76.200152,,,,,,,,,29824.0,,,,
5271,169,,,88.9001778003556,88.9001778003556,,,,6.3500127000254,6.3500127000254,,,,,,Imperial,,1532.8057962589153,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,1/4 x 3 1/2,,1/4X3-1/2,4,6.3500127,56,88.900178,,,,,,,,,30848.0,,,,
5272,169,,,101.600203200406,101.600203200406,,,,6.3500127000254,6.3500127000254,,,,,,Imperial,,1756.0299413451648,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.2161544323087,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,1/4 x 4,,1/4X4,4,6.3500127,64,101.6002,,,,,,,,,30976.0,,,,
5273,169,,,127.000254000508,127.000254000508,,,,6.3500127000254,6.3500127000254,,,,,,Imperial,,2187.596621845248,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,1/4 x 5,,1/4X5,4,6.3500127,80,127.00025,,,,,,,,,32896.0,,,,
5274,169,,,152.40030480061,152.40030480061,,,,6.3500127000254,6.3500127000254,,,,,,Imperial,,2619.1633023453305,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,1/4 x 6,,1/4X6,4,6.3500127,96,152.4003,,,,,,,,,33920.0,,,,
5275,169,,,203.200406400813,203.200406400813,,,,6.3500127000254,6.3500127000254,,,,,,Imperial,,3497.178273017913,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,1/4 x 8,,1/4X8,4,6.3500127,128,203.20041,,,,,,,,,34048.0,,,,
5276,169,,,12.7000254000508,12.7000254000508,,,,9.5250190500381,9.5250190500381,,,,,,Imperial,,327.3954127931664,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,3/8 x 1/2,,3/8X1/2,6,9.5250191,8,12.700025,,,,,,,,,35328.0,,,,
5277,169,,,19.0500381000762,19.0500381000762,,,,9.5250190500381,9.5250190500381,,,,,,Imperial,,491.09311918974953,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,1.0,5.0,0.0,0.0,0.0,0.0,3/8 x 3/4,,3/8X3/4,6,9.5250191,12,19.050038,,,,,,,,,36992.0,,,,
5278,169,,,25.4000508001016,25.4000508001016,,,,9.5250190500381,9.5250190500381,,,,,,Imperial,,654.7908255863327,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.2161544323087,,3.1750063500127,,,,,0.0,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3/8 x 1,,3/8X1,6,9.5250191,16,25.400051,,,,,,,,,38016.0,,,,
5279,169,,,31.750063500127,31.750063500127,,,,9.5250190500381,9.5250190500381,,,,,,Imperial,,818.4885319829158,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,3/8 x 1 1/4,,3/8X1-1/4,6,9.5250191,20,31.750064,,,,,,,,,39040.0,,,,
5280,169,,,38.1000762001524,38.1000762001524,,,,9.5250190500381,9.5250190500381,,,,,,Imperial,,982.1862383794991,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,3/8 x 1 1/2,,3/8X1-1/2,6,9.5250191,24,38.100076,,,,,,,,,39168.0,,,,
5281,169,,,50.8001016002032,50.8001016002032,,,,9.5250190500381,9.5250190500381,,,,,,Imperial,,1309.5816511726653,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,3/8 x 2,,3/8X2,6,9.5250191,32,50.800102,,,,,,,,,41088.0,,,,
5282,169,,,63.500127000254,63.500127000254,,,,9.5250190500381,9.5250190500381,,,,,,Imperial,,1636.97706396583,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.200914401829,0.0,5.0,0.0,0.0,0.0,0.0,3/8 x 2 1/2,,3/8X2-1/2,6,9.5250191,40,63.500127,,,,,,,,,42112.0,,,,
5283,169,,,76.2001524003048,76.2001524003048,,,,9.5250190500381,9.5250190500381,,,,,,Imperial,,1964.372476758998,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.2161544323087,,0.0,,,,,0.0,,457.2009144018288,1.0,5.0,0.0,0.0,0.0,0.0,3/8 x 3,,3/8X3,6,9.5250191,48,76.200152,,,,,,,,,43136.0,,,,
5284,169,,,88.9001778003556,88.9001778003556,,,,9.5250190500381,9.5250190500381,,,,,,Imperial,,2291.7678895521644,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,3/8 x 3 1/2,,3/8X3-1/2,6,9.5250191,56,88.900178,,,,,,,,,44160.0,,,,
5285,169,,,101.600203200406,101.600203200406,,,,9.5250190500381,9.5250190500381,,,,,,Imperial,,2619.1633023453305,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,3/8 x 4,,3/8X4,6,9.5250191,64,101.6002,,,,,,,,,44288.0,,,,
5286,169,,,127.000254000508,127.000254000508,,,,9.5250190500381,9.5250190500381,,,,,,Imperial,,3273.9541279316636,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,3/8 x 5,,3/8X5,6,9.5250191,80,127.00025,,,,,,,,,46208.0,,,,
5287,169,,,152.40030480061,152.40030480061,,,,9.5250190500381,9.5250190500381,,,,,,Imperial,,3928.744953517996,,,,,,,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1827.21615443231,,0.0,,,,,0.0,,457.2009144018288,0.0,5.0,0.0,0.0,0.0,0.0,3/8 x 6,,3/8X6,6,9.5250191,96,152.4003,,,,,,,,,47232.0,,,,
